,Bond Index,Equity Index,META
2015-05-14,0.0015769761482358202,0.01090092978518764,0.0373533938549333
2015-05-15,0.0031489864199960582,0.0008880431335236416,-0.011675120383065507
2015-05-18,-0.0030410045124583673,0.0031053932441853505,0.0057199589025891395
2015-05-19,-0.0023615074289087268,-0.0004422542330048129,-0.00309099911584676
2015-05-20,0.0010849196173192688,-0.0008216926869351049,-0.0009921146519296098
2015-05-21,0.0024630541871921707,0.002467105263157743,-0.0008690216284565899
2015-05-22,-0.00108108108108107,-0.0022086199280620944,0.0007454964723057067
2015-05-26,0.002656434474616276,-0.010308626359726736,-0.01502357922421349
2015-05-27,0.00019625159454439434,0.009329669627452075,0.015378812461158242
2015-05-28,0.00039242617482582176,-0.0010762899651787228,-0.004965878469574747
2015-05-29,0.0006864764146319313,-0.006274559513246403,-0.011977530457846441
2015-06-01,-0.0023520188161506583,0.0021685056444926687,0.013890623061099117
2015-06-02,-0.00265225933202351,-0.0009546235601094466,0.0018682466579706958
2015-06-03,-0.0034472569683836607,0.002293285768887765,0.024863251358760552
2015-06-04,0.0021743427554852257,-0.00864370153807048,-0.004730705702315152
2015-06-05,-0.0032544378698226017,-0.0013463264521090812,0.0010968474654882154
2015-06-08,0.0006925892945484069,-0.006355524170251092,-0.017896289647262642
2015-06-09,-0.0015819655922483244,0.00045225481328325934,0.0
2015-06-10,-0.0017825311942959443,0.012140781401356104,0.018470379657671288
2015-06-11,0.003373015873015861,0.002041727812161165,-0.004016575174605075
2015-06-12,0.0,-0.006940464820121006,-0.0036661743253677548
2015-06-15,0.0008898556456398143,-0.004616568350859218,-0.010057643899198054
2015-06-16,0.0016793440679641058,0.005668642102550914,0.00433649458668417
2015-06-17,0.00019723865877718794,0.002049705354855158,0.009005716492970661
2015-06-18,-0.000295799645040451,0.010035796471490555,0.013693639002874791
2015-06-19,0.002367097346878344,-0.005316119232959937,-0.0048245266941377984
2015-06-22,-0.003935845714847841,0.006108035884710983,0.02702697454615466
2015-06-23,-0.0012842042872667214,0.0006956301777019114,0.03705451343881783
2015-06-24,0.0013847675568743334,-0.0073306370070778115,0.011151608870760166
2015-06-25,-0.0008889766890556317,-0.0029284441049147736,-0.009903187568912286
2015-06-26,-0.001977261492832505,-0.00019154641808194484,0.00034097270007116265
2015-06-29,0.005547300643883091,-0.02075483747365736,-0.02511077185354238
2015-06-30,-0.001083637080090627,0.002673796791443861,-0.0003497250305842803
2015-07-01,-0.002761341222879743,0.007219512195121958,0.01329144297145235
2015-07-02,0.001977848101265778,-0.0003228722717293353,0.0043723074146369
2015-07-06,0.0034544018949862476,-0.003811123312447484,0.0029786015981609903
2015-07-07,0.0015737188944624503,0.006030346258591557,-0.0037692954831720638
2015-07-08,0.0019640577432977757,-0.016306799871092514,-0.018000454859562143
2015-07-09,-0.0036263843967461185,0.002227755209015969,0.0026852974132121066
2015-07-10,-0.0035412158174306096,0.012356171548117079,0.024103397310505148
2015-07-13,-0.0012833168805527206,0.011172102034226805,0.024445725986143696
2015-07-14,0.0014826529603637617,0.004470558181121298,-0.004661466992876173
2015-07-15,0.0018752467429925535,-0.0007629704984740693,0.000892081074737261
2015-07-16,0.00019702492365269997,0.00808093662509557,0.012143452673233135
2015-07-17,9.849305623954585e-05,0.001073029098024314,0.04534950815387884
2015-07-20,-0.0012802836320662259,0.0008196721311475308,0.03095716967059836
2015-07-21,0.0013805344640567263,-0.004221004221004132,0.004902417624204514
2015-07-22,0.0003938946331856208,-0.002277616095153867,-0.013720891172839367
2015-07-23,0.002165567477113939,-0.00564362714013944,-0.01648803028674617
2015-07-24,0.0006875552499754356,-0.010713602448823467,0.01582140054703962
2015-07-27,0.0017667844522968323,-0.005737123702700853,-0.028674562834499207
2015-07-28,-0.00137174211248281,0.012383298755186622,0.011893413702448008
2015-07-29,-0.0008830455259026815,0.007428754402817761,0.017840244851599962
2015-07-30,0.0005892173229893327,0.00012713749920556516,-0.01835239528303767
2015-07-31,0.002846206693493114,-0.0022881840716965085,-0.01260368616512142
2015-08-03,0.001565864161283903,-0.0027393769510097865,0.0013828023663864375
2015-08-04,-0.0029314051201876357,-0.002235850261913863,-0.000849817628780225
2015-08-05,-0.0016660133281066747,0.003521352199244543,0.025303050654768455
2015-08-06,0.001766957887503695,-0.007464591042490865,-0.013687263183409848
2015-08-07,0.001861832435080757,-0.00282830879989715,-0.008620686197926775
2015-08-10,-0.001956181533646184,0.012827950750983197,-0.0015906842102282326
2015-08-11,0.0036260290082319457,-0.00941955193482702,-0.005629301866247882
2015-08-12,-0.0003905868567521953,0.0012207658699565638,0.006088439202112994
2015-08-13,-0.0015629578978216818,-0.0011551049220304144,-0.00806881958308947
2015-08-14,-0.00029351335485749974,0.003919049148731091,0.01059614535519482
2015-08-17,0.001076531610882725,0.005439651862281014,-0.0051895559550083625
2015-08-18,-0.000977612669860295,-0.0024823372159634705,0.013201297346330465
2015-08-19,0.002935707994911496,-0.008167432363450744,0.0014710454170643317
2015-08-20,0.001365986925553786,-0.021101389603705667,-0.04983737406015398
2015-08-21,0.0016564357400370433,-0.03167718191377489,-0.049690814060462274
2015-08-24,0.0010700389105058328,-0.03943260485950861,-0.04613062204655727
2015-08-25,-0.003012340880380937,-0.013495372005935091,0.011085439185107404
2015-08-26,-0.003313840155945269,0.03910614525139677,0.05048195712537651
2015-08-27,0.0,0.024400330851943597,0.029131790852217065
2015-08-28,-0.00029336984158034873,0.0007401426456734583,0.014265003136188614
2015-08-31,-0.0013694610192702683,-0.008270019498419878,-0.017360749301924217
2015-09-01,0.001959055735135662,-0.029491525423728793,-0.02460021179397065
2015-09-02,-0.0012708964708183501,0.018442193503318105,0.03049404941360012
2015-09-03,0.0012725137039937273,0.0012346525824817878,-0.01935696824545652
2015-09-04,0.0014664190047901648,-0.015277111735288007,0.0012478798462558505
2015-09-08,-0.002733307301835186,0.025184360651175686,0.014389265945248253
2015-09-09,0.0005873140172278912,-0.013775787187839339,0.01016423181633952
2015-09-10,-0.0009782821365681427,0.005367095575586678,0.017027873440462082
2015-09-11,0.0015667841754798406,0.004790910957497729,0.0007610316619861557
2015-09-14,0.0002933124755573058,-0.004018799809277329,0.0028244921044680016
2015-09-15,-0.004300654872446463,0.012857338257420192,0.006391550025885984
2015-09-16,-0.0004908216354178041,0.008710330857528703,0.005920295084280269
2015-09-17,0.004615989000196663,-0.0024097998527343734,0.009523803303507439
2015-09-18,0.0023462704076644414,-0.016104140106018905,0.0006360524731563455
2015-09-21,-0.002730908026918999,0.004569324149219289,0.012182219356889012
2015-09-22,0.0026405867970660246,-0.012287847929395856,-0.027106267760998337
2015-09-23,-0.0002926258291064965,-0.001993264141865514,0.010864911211032613
2015-09-24,0.0010732754415065937,-0.003374655647382818,0.004682371349265413
2015-09-25,-0.0013645224171540127,-0.000483726072835422,-0.017371114875839866
2015-09-28,0.0030255709545188303,-0.025373340707964487,-0.03837444957868097
2015-09-29,0.0013622652525056012,0.0012768674185996698,-0.0284721549332404
2015-09-30,-9.717228646377585e-05,0.019128586609989284,0.037267836912115326
2015-10-01,0.0004859086491739717,0.002085505735140769,0.011679592931497673
2015-10-02,0.0027197668771248296,0.01436004162330895,0.012314489105694104
2015-10-05,-0.0027123898091639953,0.018396936123649343,0.021070950883421258
2015-10-06,0.0007770762506069673,-0.0036263514874755876,-0.01287096114219033
2015-10-07,-0.0012617684169659027,0.008424883736604327,-0.004310361128499252
2015-10-08,-0.0013605442176870541,0.008822349953214736,0.0007575724422972385
2015-10-09,9.731413001157208e-05,0.0007950178879025938,0.008326988568201799
2015-10-13,0.002335311861438205,-0.005494505494505586,0.009438062022462113
2015-10-14,0.0026211047471118576,-0.004659522066165156,-0.0005312691276948556
2015-10-15,-0.0015491866769945517,0.01491339530528979,0.020091414858933287
2015-10-16,-0.00038789759503499166,0.004546652609383139,0.01646521306928972
2015-10-19,-0.00019402405898327757,0.0003279763857002571,0.00953455296746597
2015-10-20,-0.001746555404618766,-0.0014426229508196498,-0.014928416801868183
2015-10-21,0.0017496111975117135,-0.005647491463094401,0.0011340269108408574
2015-10-22,0.000582185134872848,0.016642451459516705,0.026361832380844108
2015-10-23,-0.002521334367726946,0.011043263609198384,0.025283478667165404
2015-10-26,0.0011666342601595048,-0.0019275250578256742,0.015461338329706864
2015-10-27,0.0010681685764226678,-0.0025749967812540575,-0.0006745658387654618
2015-10-28,-0.0027160733339800514,0.011940105847424665,0.004821600913349711
2015-10-29,-0.0026262036766850905,-0.0003188978888958305,0.006525914828131363
2015-10-30,0.0008777062609712782,-0.004784994258006936,-0.027745958323049158
2015-11-02,-0.0014615609470913782,0.011859734598371752,0.013141083866325953
2015-11-03,-0.0014637002341920669,0.002724277749619919,-0.0070660705138922975
2015-11-04,-0.0009772305286817051,-0.0031591584002022,0.01325795073187308
2015-11-05,-0.0004890932211679688,-0.0009507510933638441,0.0463729034212923
2015-11-06,-0.0035231943628891704,-0.00019033117624667195,-0.015262997696801173
2015-11-09,-0.0008839127872715125,-0.009645282061044536,-0.0056956173580055
2015-11-10,0.0010812936203676848,0.001794066764913227,0.013334640124196717
2015-11-12,0.00029457973291435735,-0.01701311160857044,0.0010193029119103247
2015-11-13,0.001766957887503695,-0.011191359229618003,-0.037678206085053234
2015-11-16,0.00029397354238125395,0.01506876357175746,0.0008658390565414731
2015-11-17,0.0,-0.0011020355244392155,0.010476704424249528
2015-11-18,-0.00019592476489027622,0.01622428450905322,0.025111761234851704
2015-11-19,0.0010777973740936364,-0.0010856376524683853,-0.01401126986982315
2015-11-20,-0.000587256533228997,0.003963687507991365,0.00997550853833773
2015-11-23,0.00039173440407402893,-0.0012098828323994226,-0.0034476588486225257
2015-11-24,0.00039158100832104026,0.0012751036021678708,-0.01131368975221414
2015-11-25,0.0002935707994911052,-6.36739891755056e-05,-0.003120807720133567
2015-11-27,0.0003913128546273459,0.0008278145695364003,0.0003794069323914684
2015-11-30,0.00029336984158034873,-0.004581026913533126,-0.01147462417724443
2015-12-01,0.0026395542086226076,0.010738255033557076,0.02762859690937791
2015-12-02,-0.0009750390015601518,-0.010750648200847368,-0.00980211935059272
2015-12-03,-0.00507515127854774,-0.014319503931470967,-0.015932897579603922
2015-12-04,0.0016676476358643555,0.020559050522083178,0.017244712580205324
2015-12-07,0.001664871217314623,-0.006926792069140819,-0.005368239717328693
2015-12-08,0.00019554165037138915,-0.006399180904844148,0.008332518211648487
2015-12-09,0.0004887585532746819,-0.007664069041025345,-0.017748139990257816
2015-12-10,-0.0006839276990717735,0.002336448598130758,0.007839385342123917
2015-12-11,0.004204145482987753,-0.019295519295519203,-0.031303315117447994
2015-12-14,-0.0035050141174179927,0.004885778423346032,0.02487270708198608
2015-12-15,-0.0016609672691743071,0.010578186596583494,-0.0010510281530917709
2015-12-16,-0.0012722646310433516,0.014628437682855377,0.021425134370016252
2015-12-17,0.0020578147966683336,-0.014866077149814139,-0.00533757552146763
2015-12-18,0.0018580089966750979,-0.017822297385195807,-0.020523444550204717
2015-12-21,9.760858955587537e-05,0.00788079470198677,0.007016490975733092
2015-12-22,-0.0015615850087838945,0.008936198173336019,0.007063143236370806
2015-12-23,-0.0012707722385141285,0.012504070335395578,-0.00834048777362617
2015-12-24,0.0007830087109719219,-0.001608027272142487,0.0037274146983283796
2015-12-28,0.00039119804400988833,-0.002190439376369091,0.008665051334958873
2015-12-29,-0.003226121810538829,0.010847107438016534,0.01255547840293647
2015-12-30,0.00019615535504136083,-0.007089933571793661,-0.009696073977384811
2015-12-31,0.0014708766424789133,-0.009456416854293992,-0.014686476564356288
2016-01-04,0.0015666307647117517,-0.015066891804130345,-0.02331360936393334
2016-01-05,-0.000488806334930203,0.0020440458921271443,0.004989259735277418
2016-01-06,0.003129890453834161,-0.012765677436336054,0.002336200291317647
2016-01-07,0.001170046801872049,-0.02366193427981078,-0.049043439758088114
2016-01-08,0.0015582391897155379,-0.010854724194429344,-0.006025289511062737
2016-01-11,-0.0016530532866588787,0.0008282145075575453,0.0018493815040527828
2016-01-12,0.0023375864419985515,0.007861526791255846,0.0190749725115682
2016-01-13,0.002332134875133729,-0.024905918576804797,-0.039549161684117595
2016-01-14,-0.0011633543383422484,0.01670058241526906,0.030699918589949693
2016-01-15,0.0033970688149083106,-0.021533577196493736,-0.034563397691854236
2016-01-19,-0.0009673050880246725,0.0005642942794665817,0.003053605473305243
2016-01-20,0.0027110766847404655,-0.0115615086358829,-0.009552841084424779
2016-01-21,-0.0011587485515643925,0.005206476000285232,-0.002013723530306488
2016-01-22,-0.0013534416086620205,0.02029232297431549,0.04014442047879796
2016-01-25,0.0012584704743465736,-0.015646731571627215,-0.009495612436115297
2016-01-26,0.0005801024847722491,0.014199929353585272,0.003401651318353238
2016-01-27,0.0003865107739879914,-0.010796879353580424,-0.029689742124260565
2016-01-28,0.0006761325219741821,0.005562988521935264,0.15521444294109332
2016-01-29,0.002606177606177651,0.024789915966386467,0.02841168047639986
2016-02-01,-0.0011552902666795983,-0.00041000410004099486,0.02566613739342327
2016-02-02,0.004144578313252989,-0.018731200437517193,-0.004170612067184831
2016-02-03,-0.00057592628143599,0.005364358367005773,-0.016752448815290366
2016-02-04,0.0010564733000384408,0.0017323816783314516,-0.019522624278765277
2016-02-05,0.00019188333493236343,-0.018400664084117335,-0.05810479041606065
2016-02-08,0.004508393285371781,-0.014094432699083836,-0.04151051895351421
2016-02-09,9.549274255160611e-05,-0.00042887776983557835,-0.0021052539796757586
2016-02-10,0.0016232216174925096,0.00014302059496573705,0.014667461031185436
2016-02-11,0.001715919923736875,-0.012155012155012246,0.009009937248607658
2016-02-12,-0.003806623524933328,0.01968731905037635,0.0009812429646518517
2016-02-16,-0.001815055406954591,0.016822827938671292,-0.003921199073642967
2016-02-17,-0.0014355440712029433,0.016614310645724162,0.03533113193904347
2016-02-18,0.0026835345984281833,-0.004669367575362293,-0.016444826784455246
2016-02-19,-0.0002867520550564606,0.00013797861331510397,0.010631085929677209
2016-02-22,-0.0004780571756382024,0.014485755673587564,0.024768135936155566
2016-02-23,0.0011478859766596017,-0.012443054327870962,-0.015864170581750603
2016-02-24,-9.554748710105532e-05,0.004544202698981037,0.013464803539471992
2016-02-25,0.0014333492594360564,0.011583276216586613,0.011134005164546323
2016-02-26,-0.002862595419847347,-0.0017616369672741605,-0.0013880033894928534
2016-02-29,0.0007655502392345248,-0.00807710581687382,-0.009266123211330468
2016-03-01,-0.004111684834576357,0.0239496373340633,0.02712309741435437
2016-03-02,-0.00019203072491613682,0.004276931301790965,0.0011837302292772023
2016-03-03,0.0005762028233937677,0.003593292520628122,-0.003365121668549631
2016-03-04,-0.0017276130146846036,0.0033152101843256787,-0.010859668018996183
2016-03-07,-0.0008653014133256365,0.0009251916468411281,-0.024540972854446563
2016-03-08,0.003079291762894565,-0.011026013468902751,0.0018915817827700465
2016-03-09,-0.0019186492709131198,0.005207290206288739,0.014915527485158453
2016-03-10,-0.0017301038062284002,0.00019924287706718502,-0.001767300136088612
2016-03-11,-0.002021952628538326,0.016733067729083784,0.019474505900375583
2016-03-14,0.00048239266763139277,-0.0012408568443050827,0.004387128338112722
2016-03-15,0.0,-0.001830903027528974,0.00709799602902117
2016-03-16,0.002989392478302877,0.005699312151981717,0.01364418687280855
2016-03-17,0.0006730122103644209,0.006578947368421018,-0.010340556774413368
2016-03-18,0.0012490392006148099,0.004400440044004528,0.003873178870273719
2016-03-21,-0.0017272814509163847,0.0010308614135687844,0.0035890671765981264
2016-03-22,-0.0007690089397288657,-0.0007079873849521467,0.0035762318402843274
2016-03-23,0.0025974025974024872,-0.00644080896560606,0.002583527087103299
2016-03-24,-0.00067165611207054,-0.00032412809542314847,0.004531740999480505
2016-03-28,0.0006721075372058127,0.0005187731016145225,0.005661206301387001
2016-03-29,0.0037420840529649446,0.009009009009009139,0.021549801175392513
2016-03-30,-0.0005735589331804514,0.004496402877697703,-0.012398850085878266
2016-03-31,0.001817312290769868,-0.0020462974804962286,-0.005231024325064615
2016-04-01,-9.547450830615922e-05,0.006343713956170838,0.01717790631624938
2016-04-04,0.0005729017473503628,-0.0029926774912447662,-0.030242931075919466
2016-04-05,0.00229029487546506,-0.010154553582833126,-0.0029320463981056255
2016-04-06,-0.00142816338189089,0.01090392928576045,0.01327747146285585
2016-04-07,0.0030511060259343914,-0.011998978810313976,-0.0006155984116420488
2016-04-08,-0.0011406844106464087,0.0028423772609817988,-0.02648717135160994
2016-04-11,-9.516558812339149e-05,-0.002769904663746492,-0.014824183588215467
2016-04-12,-0.0020938422004378454,0.009689296557069849,0.014863774459441093
2016-04-13,0.00028612303290409535,0.010236069349369714,-0.0009040635889097093
2016-04-14,-0.0012395118230358326,0.00025330884681151744,0.0029861025724473578
2016-04-15,0.0020047732696897302,-0.001012978790756569,-0.010826389280851778
2016-04-18,-0.0007621951219511924,0.006591038722352671,0.007387792439829344
2016-04-19,-0.0009534706331044696,0.0030850594975759815,0.016659158154141096
2016-04-20,-0.002481389578163795,0.0008159678634194201,0.0011576921574323329
2016-04-21,-0.0012437810945272743,-0.005142677955471853,0.0090731568143958
2016-04-22,-0.00047897308171274133,0.0,-0.025387912736515306
2016-04-25,-0.0008625646923519081,-0.0017651137867994438,-0.004160628569378044
2016-04-26,-0.0012470023980815093,0.0018313861698768807,-0.01217072076713599
2016-04-27,0.0027852477910101925,0.0017650025214321907,0.0011952671098254264
2016-04-28,0.0017239727995403964,-0.009187012333249256,0.07199930215107031
2016-04-29,0.00038244574051038427,-0.005080655404547274,0.007281748048288739
2016-05-02,-0.001911497658415251,0.007851397931826876,0.008419780986157921
2016-05-03,0.0030642535669827,-0.008676926974475752,-0.00961456854670295
2016-05-04,0.0012410501193316215,-0.005686174290825519,0.005364874834205446
2016-05-05,0.0015255530129671957,0.0,-0.0021175673824312957
2016-05-06,-0.0011424219345012032,0.0032770031484932183,0.014260252440292387
2016-05-09,0.0012390392680137197,0.0007685410529012504,-0.002092225328223951
2016-05-10,-9.519276534974974e-05,0.01254319723537689,0.01056694195575214
2016-05-11,0.0006664127951256926,-0.009038048287195122,-0.008132807941357623
2016-05-12,-0.0013319379697459555,-0.00012755915555828778,0.0063587864589733645
2016-05-13,0.0019053062779841312,-0.008356190597690882,-0.003907559240714176
2016-05-16,-0.002186935437862525,0.009906085166602185,-0.00951506061996965
2016-05-17,-0.0005717552887364308,-0.009108280254777168,-0.011123280653843048
2016-05-18,-0.004290617848970113,0.000321398727261224,0.0025564810878457855
2016-05-19,0.0008618213157136623,-0.003662768281711859,-0.007139855132941797
2016-05-20,0.00038270187523914423,0.006127055788455182,0.004622899810065251
2016-05-23,0.00019127773527150005,-0.002051282051282022,-0.011759669973257836
2016-05-24,-0.0011474469305795543,0.013746145940390475,0.014917614118557188
2016-05-25,-0.0004786521156423529,0.007033329109111808,0.0016142943613652871
2016-05-26,0.0019155253328224653,-6.29207827346212e-05,0.013402339801805274
2016-05-27,-0.0009559315553006043,0.004467656682607624,-0.0007533603947896816
2016-05-31,0.0006697923643670389,-0.0009396729937981574,-0.0047746666773180735
2016-06-01,9.562057754841646e-05,0.0013167795334838583,-0.00025249372875446596
2016-06-02,0.0017210058322973953,0.0028805811259315917,0.0012628517210007129
2016-06-03,0.004963252839553345,-0.0028723072119888338,-0.003867813699590439
2016-06-06,-0.00142463671763704,0.004947084977143135,0.0027011031613655145
2016-06-07,0.0009511128019783488,0.0013085742771685727,-0.008670753189313651
2016-06-08,0.0006651463321931672,0.003484971062293951,0.0053498407098291345
2016-06-09,0.001139492925648078,-0.0016744186046512288,0.0014359166299664494
2016-06-10,0.0017072939391065134,-0.009131569139023465,-0.01636297952058363
2016-06-13,0.0014203200454503406,-0.007836499279042064,-0.022894921415340996
2016-06-14,-0.00018910741301070289,-0.0017060533299632086,0.008688069501342266
2016-06-15,0.001796860223189034,-0.0017722640673460965,-0.0029580995307397773
2016-06-16,0.0005664117813648506,0.0032971910468579946,-0.001832452768488313
2016-06-17,-0.0013208793282385445,-0.0032863553055677563,-0.01197659545320362
2016-06-20,-0.0026452527161077155,0.005833491852133665,0.0030968511229123585
2016-06-21,-0.0011366865586813768,0.0027737502363991418,0.008908833751143153
2016-06-22,0.0007586533902324,-0.001634500534355876,-0.004109054053107575
2016-06-23,-0.002653273950535384,0.013412253636420957,0.010271250384785047
2016-06-24,0.007315914489311126,-0.03591400521933641,-0.02606882127447485
2016-06-27,0.0052820222599510025,-0.0181103377159062,-0.02774804210870252
2016-06-28,9.382623381504196e-05,0.017984903183459133,0.034229564887169994
2016-06-29,-0.0020639834881320818,0.0171513314849443,0.012954807039947891
2016-06-30,0.0012221491021904285,0.01356576862123604,0.0010511134665225352
2016-07-01,0.0015962441314554265,0.002126461942585589,-0.0007875073403215138
2016-07-05,0.004968594731414644,-0.00674031080322024,8.752523532939982e-05
2016-07-06,-0.0010261194029850262,0.005655042412818112,0.021891419148925673
2016-07-07,0.0002801382015127363,-0.0007497656982193845,-0.007283620362887211
2016-07-08,0.0008401792382373152,0.015256674795222969,0.011998268519260558
2016-07-11,-0.002798246432235807,0.0033873252448111124,0.005373634376422798
2016-07-12,-0.0036479281638761574,0.007058679106309862,0.0005090146533952566
2016-07-13,0.002159218926023332,0.00018284878405561145,-0.00975156044181269
2016-07-14,-0.002903981264636979,0.005301645338208427,0.004367204500441257
2016-07-15,-0.002818489289740711,-0.0009092562284052086,-0.0036661292677920843
2016-07-18,0.0004710759374411122,0.002426889940541299,0.021478710620579378
2016-07-19,0.0012242207364159263,-0.0014526086430214358,0.010387851514102708
2016-07-20,-0.0011286681715574343,0.004424778761062065,0.010861433976987467
2016-07-21,0.0006591337099810524,-0.0036207832961197006,-0.010744730792880075
2016-07-22,-9.409993413000972e-05,0.004602991944764101,0.0032335576459234794
2016-07-25,-0.000188217579522032,-0.0030144088744197273,0.005206588871222939
2016-07-26,0.0002823795180721955,0.00036282276108123845,-0.0033708463534748434
2016-07-27,0.0026347981556413824,-0.00120897056156688,0.01748882276719055
2016-07-28,9.385265133743381e-05,0.0016946075167947328,0.013458762051214768
2016-07-29,0.002721471471471393,0.0016917406803214075,-0.008479980468749981
2016-08-01,-0.0017781937295273664,-0.0012666626455153374,0.002985276019842109
2016-08-02,-0.0018751171948246936,-0.006341345573136925,-0.00981418425439251
2016-08-03,-9.393199323681767e-05,0.0034036345955144043,-0.0047119523837504396
2016-08-04,0.0020666979802723695,0.0004845841662122208,0.015100795378845122
2016-08-05,-0.0040311240273741555,0.008597202881879262,0.006352532258363297
2016-08-08,0.00018825301204827838,-0.0007803589651239617,0.0008789501319248494
2016-08-09,0.0017880670054581937,0.000420521446593769,-0.0015967154257205962
2016-08-10,0.0018788163457021945,-0.0025220680958385477,-0.0014393115999498107
2016-08-11,-0.0035630567276138114,0.004876286797904861,0.00016018796365235843
2016-08-12,0.002728898089771503,-0.0007189072609632419,-0.00016016230757842642
2016-08-15,-0.0017830330330330657,0.0028776978417266452,-0.007847499592351537
2016-08-16,-0.0012221491021905395,-0.005260640841702524,-0.004842602637061044
2016-08-17,0.0008471385542168086,0.0021033653846154188,0.008678018396926168
2016-08-18,0.0014107025298599751,0.0022188905547226856,-0.003698633708402843
2016-08-19,-0.0021600300525920213,-0.001316419339396857,-0.0028246799545745827
2016-08-22,0.0022588235294116465,-0.0005392450569203788,0.00477504029575071
2016-08-23,-0.00028171659310738395,0.0019782986631495802,0.001772059750295485
2016-08-24,-0.00018786398647374636,-0.005145387100634058,-0.0071560615099600655
2016-08-25,-0.0011273957158963732,-0.001383209044984346,0.0033203435501187872
2016-08-26,-0.0030097817908201208,-0.0015657934357122816,0.008636691420579767
2016-08-29,0.0036792452830187727,0.005368236926232006,0.012644060840514282
2016-08-30,-0.0004699689820472086,-0.0017998560115191076,-0.0055318837724998016
2016-08-31,0.00018807598269687809,-0.0021637216011538563,0.0022250986716463306
2016-09-01,0.0,-6.023370678243101e-05,0.0003964115229504461
2016-09-02,-0.0014103046257992746,0.004276850792120923,0.0026948083713995707
2016-09-06,0.0029187458808022093,0.0029990403071016303,0.025452482309194835
2016-09-07,0.0,0.0001196029183112568,0.010175035594628845
2016-09-08,-0.003942921517085973,-0.0022123893805310324,-0.00595191729212563
2016-09-09,-0.002827521206409056,-0.024510097680829457,-0.024334119093983753
2016-09-12,0.0005671077504725286,0.014743826022852957,0.012509866139840176
2016-09-13,-0.002456074060079416,-0.014529604068289181,-0.011500530956998434
2016-09-14,0.0010416666666666075,-0.0004914608674284615,0.004402150480497191
2016-09-15,-9.459842966597076e-05,0.010264290104486928,0.004539480908569704
2016-09-16,0.0008514664143803863,-0.0037719778548397365,0.005609670326953031
2016-09-19,-0.0008507420361093532,0.0,-0.003254152040755076
2016-09-20,0.0007568590350046644,0.0003053435114503955,-7.76875811123734e-05
2016-09-21,0.0015125732652674362,0.01092796092796089,0.0101057451642248
2016-09-22,0.0016046818954125186,0.0065221329790445814,0.0010774156304296234
2016-09-23,0.00018848364904333614,-0.005759884802303827,-0.01629768386177799
2016-09-26,0.0019787053613493644,-0.008508840745881319,-0.005079724371127914
2016-09-27,0.0013165318788790348,0.006512477175897757,0.010839721225957666
2016-09-28,-0.0004695717505635022,0.00550281187639845,0.004196077984990998
2016-09-29,0.00075166776284874,-0.009261486649025708,-0.00882147664890387
2016-09-30,-0.002534973241949179,0.007951924244263608,0.0014053239106626148
2016-10-03,-0.0006588855421686413,-0.003131586871424341,0.0038980274681985616
2016-10-04,-0.002825656965244394,-0.0048933728025131185,-0.0045041687645476225
2016-10-05,-0.0013223764994805265,0.004735308402136873,0.002184248178206172
2016-10-06,-0.0015132885652133776,0.0004833836858006979,0.0021016912111417874
2016-10-07,0.00047361939945078646,-0.0032008696702500172,0.0019418983170174098
2016-10-10,0.0,0.004604665252953666,0.009690673282948703
2016-10-11,-0.0020829388373414526,-0.012423858633375584,-0.010442264688194758
2016-10-12,9.487666034146969e-05,0.00122137404580136,0.0013190422292417292
2016-10-13,0.0014230148942226961,-0.003049710277523654,-0.009531215248714697
2016-10-14,-0.002557787040545656,0.0001835423676965764,0.00046939100873877315
2016-10-17,0.0018995156235159794,-0.0029973085392707155,-0.0026587139911871116
2016-10-18,0.0008531614371030116,0.006135345726731689,0.008075947948076312
2016-10-19,0.0002841447243795425,0.002378193792304417,0.01197785796378903
2016-10-20,-0.0001893760060599492,-0.0013383623311837844,-0.0008454431622131331
2016-10-21,0.000378823752249291,-6.091617933712268e-05,0.015923133263221256
2016-10-24,-0.0010413708226829632,0.004751751446847363,0.009161742924021388
2016-10-25,0.00028430629264586393,-0.003759170557206093,-0.007428012471724643
2016-10-26,-0.001421127427759239,-0.0017649564846935473,-0.009448938418919917
2016-10-27,-0.0023719165085388516,-0.002926472381416967,-0.010302128463779647
2016-10-28,0.0,-0.0030573559985325183,0.012337040747990136
2016-10-31,0.0013314312886352209,-0.00012266928361126528,-0.0022849250385362785
2016-11-01,0.00018995156235157573,-0.00674763832658587,-0.011374955574315337
2016-11-02,0.001519323900864178,-0.006422924901185678,-0.017992292131696397
2016-11-03,-0.0009481369109698434,-0.004040278468423697,-0.056381208399641336
2016-11-04,0.001992977128214779,-0.001685077700804949,0.006250000000000089
2016-11-07,-0.0024625876112900347,0.022255563890972718,0.011594215535229102
2016-11-08,-0.0018989745537408842,0.0042808219178080975,0.01694637469476956
2016-11-09,-0.009608066971080742,0.011143587869930638,-0.008372250082976262
2016-11-10,-0.003553933339736859,0.0020475760313156677,-0.019321296050670345
2016-11-11,0.0,-0.001382294609050927,-0.014735152017576914
2016-11-14,-0.004144977829188323,0.0,-0.03310363739823918
2016-11-15,0.0002903881521634233,0.007703418391911354,0.01842192460424008
2016-11-16,0.0012579833559125397,-0.00131390348781657,-0.007337889357892702
2016-11-17,-0.0028993911278630824,0.004784116732448274,0.012463508881549457
